max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
22,22,0,22,22,22,22,22,0,22,0,0,0,0,0,27,0,0,0,5667188.9786377,30,0,0,9593115,0,28,0,0,0,0,3,0,1,0,0,0,16,20,1821471,0.9870134,1,0,0,3150000,1919,5667188.9786377,3,9593115,1442213,1445133.18955261,574900.4925,0.9870134,0.9870134,0,5667188.9786377,0,12,6,5667188.9786377,0,0,7130592,0,28,0,0,0,26,0,0,0,28,3.9520833333333334,3,7130592,0,20,0,2517369.25481048,4165000,0,0,0,0,0,28,0,3,3,3,0,0,4935067,0,0,0,0,0,3,0,0,0,0,0.1427656823152316,6,4935067,0,1,28,4935067,0,0,0,0,0,1,0,0,14,9850,PYME,Pyme Pequena,201705
15,17,7.2571803523590805,12.5,15,15,8.666666666666666,15,0,11.666666666666666,0,2.886751345948129,0,3.5355339059327378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9855,PYME,Pyme Pequena,201705
0,2,0.816496580927726,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,16,0,0,0,11088760.947793,25,0,0,56187197,0,31,0,0,0,0,15,0,0,0,0,0,6,16,11256449,0.9408298148148149,3,0,0,13800000,949091,11088760.947793,10,56187197,3530479,2356361.70140601,1650000,0.8550696875,0.8550696875,0,11088760.947793,0,43,2,11088760.947793,0,0,60165939,0,16,0,0,0,25,0,0,0,31,5.2972222222222225,2.8333333333333335,60165939,0,2,0,4877176.59379623,45015886,0,0,0,0,0,3,0,49,24.5,30,0,0,5472446,0,0,0,0,0,49,0,0,0,0,0.1318661686746988,2,5472446,0,4,16,2736223,0,0,0,0,0,2,0,0,8.066666666666666,9860,PYME,Pyme Pequena,201706
10,10,5.773502691896258,5,10,10,3.3333333333333335,10,0,3.3333333333333335,0,5.773502691896258,0,7.0710678118654755,0,16,0,0,0,11088760.947793,25,0,0,56187197,0,31,0,0,0,0,15,0,0,0,0,0,6,16,11256449,0.9408298148148149,3,0,0,13800000,949091,11088760.947793,10,56187197,3530479,2356361.70140601,1650000,0.8550696875,0.8550696875,0,11088760.947793,0,43,2,11088760.947793,0,0,60165939,0,16,0,0,0,25,0,0,0,31,5.2972222222222225,2.8333333333333335,60165939,0,2,0,4877176.59379623,45015886,0,0,0,0,0,3,0,49,24.5,30,0,0,5472446,0,0,0,0,0,49,0,0,0,0,0.1318661686746988,2,5472446,0,4,16,2736223,0,0,0,0,0,2,0,0,8.066666666666666,9861,PYME,Pyme Pequena,201706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25681000,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25681000,0,0,0,5457212.5,1650000,0,0,0,25681000,0,0,0,25681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13249473.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9862,PYME,Pyme Pequena,201608
6,6,3.4641016151377544,3,0,0,2,6,0,2,0,3.4641016151377544,0,4.242640687119285,0,3,0,0,0,0,30,0,0,1300005,0,4,0,0,0,0,28,0,0,0,0,0,7,3.6666666666666665,1246582,0,0,0,0,1300003,0,0,2,1300005,907099,0,0,0,0,0,0,0,6,3,0,4,0,1266856,0,0,0,0,1,4,0,0,0,4,3.25,1.1666666666666667,1266856,0,0,0,0,355027,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,891616,0,0,0,3,0,0,2.2777777777777777,9865,PYME,Pyme Pequena,201705
17,30,7.501111028818776,15.5,14,14,18.333333333333332,17,0,15.666666666666666,0,1.5275252316519468,0,2.1213203435596424,0,17,0,0,0,10728907.5280491,29,0,0,74779000,0,29,0,0,0,0,4,0,0,0,0,0,7,15.114285714285714,12428086,0.2707426666666667,5,0,0,20000000,144105,10728907.5280491,9,74779000,1800795,2279892.84971043,87000,0.2688746,0.2688746,0,10728907.5280491,0,57,1,10728907.5280491,0,0,74769711,0,25,0,0,0,27,0,0,0,29,3.754166666666667,4.921875,74769711,0,5,0,6077410.69421817,45276430,0,0,0,0,0,3,0,72,36,42,0,0,1344373,0,0,0,0,0,72,0,0,0,0,0.02975790778493481,1,1344373,0,4,25,672186.5,0,0,0,0,0,1,0,0,13.336160714285715,9870,PYME,Pyme Pequena,201705
17,30,7.916228058025278,11,8,8,15.666666666666666,14,0,13,0,4.58257569495584,0,4.242640687119285,0,12,0,0,0,10728907.5280491,26,0,0,208896752,0,27,0,0,0,0,4,0,0,0,0,0,7,15.142857142857142,176940819,0.2502276666666667,5,0,0,176928752,148512,10728907.5280491,6,208896752,1770541,2279892.84971043,87000,0.2389202,0.2389202,0,10728907.5280491,0,44,4,10728907.5280491,0,0,208915798,0,17,0,0,0,26,0,0,0,27,1.7474747474747474,4.266666666666667,208915798,0,2,0,6077410.69421817,12710976,0,0,0,0,0,3,0,74,37,43,0,0,1194601,0,0,0,0,0,74,0,0,0,0,0.02644268101024858,4,1194601,0,7,17,597300.5,0,0,0,0,0,2,0,0,11.82857142857143,9871,PYME,Pyme Pequena,201706
3,3,1.224744871391589,0,0,0,0.5,0,0,1,0,1.7320508075688772,0,0,0,12,0,0,0,10728907.5280491,26,0,0,208896752,0,27,0,0,0,0,3,0,1,0,0,0,7,15.142857142857142,176940819,0.2502276666666667,5,0,0,176928752,148512,10728907.5280491,6,208896752,1770541,2279892.84971043,87000,0.2389202,0.2389202,0,10728907.5280491,0,44,4,10728907.5280491,0,0,208915798,0,17,0,0,0,26,0,0,0,27,1.7474747474747474,4.266666666666667,208915798,0,2,0,6077410.69421817,12710976,0,0,0,0,0,3,0,74,37,43,0,0,1194601,0,0,0,0,0,74,0,0,0,0,0.02644268101024858,4,1194601,0,7,17,597300.5,0,0,0,0,0,2,0,0,11.82857142857143,9873,PYME,Pyme Pequena,201706
0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,0,10,0,0,31,0,0,226652,9,20,3,0,0,0,13,0,0,0,0,0,19,15.666666666666666,17531,0,0,0,0,213067,0,0,2,226652,5285,0,0,0,0,0,0,0,6,13,0,0,0,17604,0,0,0,0,0,18,0,0,0,20,9.333333333333334,2.5833333333333335,17604,0,0,0,0,69,0,0,0,0,0,0,0,26,26,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,13,0,0,7.361111111111111,9878,PYME,Pyme Pequena,201702
4,4,2.8284271247461903,2,4,4,2,4,0,2,0,2.8284271247461903,0,2.8284271247461903,0,6,0,0,0,0,21,0,0,26657,0,22,0,0,0,0,5,0,0,0,0,0,13,7.875,1506000,0,0,0,0,11648,0,0,3,26657,45507,0,0,0,0,0,0,0,12,6,0,0,0,2165312,0,0,0,0,0,21,0,0,0,22,3.5333333333333337,2.4,2165312,0,0,0,0,2108445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,1,0,0,6.975,9882,PYME,Pyme Pequena,201703
5,5,2.6457513110645907,4.5,5,5,3,5,0,3,0,2.6457513110645907,0,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11405,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,9883,PYME,Pyme Pequena,201704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,1,0,0,0,13,12,0,0.9713336,0,0,0,0,0,0,0,0,0,0,0,0.9713336,0.9713336,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11405,0,0,0,0,45,0,0,0,0,0,0,0,2,2,2,0,0,4856668,0,0,0,0,0,2,0,0,0,0,0.1417922457082798,0,4856668,0,0,12,4856668,0,0,0,0,0,0,0,0,12,9886,PYME,Pyme Pequena,201706
12,12,5.278888771954441,11.5,11,11,5.333333333333333,12,0,7.666666666666667,0,6.658328118479393,0,0.7071067811865476,0,0,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,6,0,0,0,0,0,0,0,0,26577804,0,0,0,5647783.35,1578352.15,0,0,0,26577804,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828498.109999998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9889,PYME,Pyme Pequena,201607
23,23,9.818350166906862,11.5,23,23,6,23,0,7.666666666666667,0,13.279056191361393,0,16.263455967290593,0,0,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26577804,0,0,0,5647783.35,1578352.15,0,0,0,26577804,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828498.109999998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9895,PYME,Pyme Pequena,201607
5,5,2.160246899469287,4,5,5,1.3333333333333333,5,0,2.6666666666666665,0,2.5166114784235836,0,1.4142135623730951,0,0,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26577804,0,0,0,5647783.35,1578352.15,0,0,0,26577804,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828498.109999998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9898,PYME,Pyme Pequena,201607
7,7,3.011090610836324,3.5,7,7,2.3333333333333335,7,0,2.3333333333333335,0,4.041451884327381,0,4.949747468305833,0,51,0,0,0,15979230.4269463,31,0,0,81829445,0,31,0,0,0,0,30,0,0,0,0,0,6,16.962264150943398,11320787,0.8556077147619048,12,0,0,10000015,3443872,15979230.4269463,12,81829445,5129760,3395586.46572608,1578352.15,0.7840122032488114,0.7840122032488114,0,15979230.4269463,0,103,2,15979230.4269463,3,0,81690075,0,31,0,0,1,30,0,0,0,31,6.2789580789580794,4.642307692307693,81690075,0,2,0,7747566.52246043,20243543,0,0,3,0,0,2,0,385,64.16666666666667,105,0,0,98942340.05,0,0,0,0,0,330,0,0,0,0,2.865945320887187,2,9103530,0,20,26,16490390.008333333,0,425333,0,0,0,1,0,0,9.218892114175134,9902,PYME,Pyme Pequena,201706
20,20,9.626352718795767,12.5,20,20,7.333333333333333,20,0,14.666666666666666,0,8.386497083606082,0,10.606601717798213,0,0,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26577804,0,0,0,5647783.35,1578352.15,0,0,0,26577804,0,0,0,26577804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13828498.109999998,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9903,PYME,Pyme Pequena,201608
2,2,0.816496580927726,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,1.1547005383792515,0,0,0,29,0,0,0,11882757.0271214,31,0,0,28155043,0,31,0,0,0,0,12,0,0,0,0,0,7,14.735294117647058,5212800,0,14,0,0,4000009,358760,11882757.0271214,4,28155043,1150508,2525085.86826329,0,0,0,0,11882757.0271214,0,73,12,11882757.0271214,0,0,26355549,0,31,0,0,0,30,0,0,0,31,4.853479853479854,3.8518518518518525,26355549,0,0,0,6817731.8443109,24606826,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,31,0,0,0,0,0,0,2,0,0,10.607360722066604,9915,PYME,Pyme Pequena,201706
6,6,4.242640687119285,3,6,6,3,6,0,3,0,4.242640687119285,0,4.242640687119285,0,0,0,0,0,2100000,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2100000,0,0,0,714000,0,0,0,0,2100000,0,0,0,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963900,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917,PYME,Pyme Pequena,201608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,6613742.78887039,30,0,0,59048353,0,29,0,0,0,0,17,0,1,0,0,0,1,15.866666666666667,9727742,0.4399498,12,0,0,17916985,10840670,6613742.78887039,12,59048353,2926990,1686504.41116194,0,0.3891133,0.3891133,0,6613742.78887039,0,70,3,6613742.78887039,6,0,51804837,0,29,0,0,2,28,0,0,0,29,4.622916666666666,4.677083333333333,51804837,0,2,0,3541659.26344009,6761961,0,0,6,0,0,8,0,6,3,3,0,0,3891133,0,0,0,0,0,6,0,0,0,0,0.5333972583961617,25,3891133,0,11,29,1945566.5,0,519896,0,0,0,1,0,0,10.061679292929293,9921,PYME,Pyme Pequena,201705
4,4,1.632993161855452,0,0,0,0.6666666666666666,0,0,1.3333333333333333,12,2.309401076758503,0,0,3,0,0,12,0,0,0,0,0,0,11,0,3,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9931,PYME,Pyme Pequena,201607
4,4,1.788854381999832,1,2,2,1.2,2,0,2,12,2,0,1.4142135623730951,3,0,0,12,0,0,0,0,0,0,11,0,3,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9932,PYME,Pyme Pequena,201607
7,7,2.8577380332470415,3.5,7,7,1.1666666666666667,7,0,2.3333333333333335,0,4.041451884327381,0,4.949747468305833,0,5,0,0,0,0,31,0,0,7800042,0,13,0,0,0,0,25,0,0,0,0,0,16,10.25,7801080,0.6812693192857143,1,0,0,7800000,1610,0,0,7800042,0,0,1046032.7115,0.6812693192857143,0.6812693192857143,0,0,0,7,0,0,0,0,7818122,0,8,0,0,0,0,0,0,0,13,4.55,0,7818122,0,0,0,0,7801147,0,0,0,0,0,8,0,53,53,53,0,0,47688852.35,0,0,0,0,0,0,0,0,0,0,4.706523794719961,0,0,0,0,13,47688852.35,0,0,0,0,0,7,0,0,5.75,9939,PYME,Pyme Pequena,201611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26752768,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,26752768,0,0,0,5684963.2,1168391.29773919,0,0,0,26752768,0,0,0,26752768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14297848.472034732,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,PYME,Pyme Pequena,201607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,47,0,0,30719417,28,0,4517476,105166343,0,28,0,563400,0,3,18,0,0,25512570.421,0,0,7,14.588235294117647,31835233,0.8964071218333334,16,0,0,36615774,32036143,26111504.45,1,105166343,1133817,7679854.25,5646771.7059,0.8964071218333334,0.8964071218333334,1,30719417,0,94,20,30719417,0,0,102531535,0,28,0,185000000,0,20,0,0,0,28,5.868945868945868,2.2222222222222223,102531535,7973000,3,0,7981337.54394,68514025,1,1,0,2.945578447918989,0,2,10,50,50,50,0,0,53784427.31,0,0,0,0,0,0,0,372000,0,0,0.8563581076648729,20,0,3577000,1,28,53784427.31,59353000,0,1,55148000,60000,1,0,0,7.575359477124184,9947,PYME,Pyme Pequena,201703
23,23,9.070097390142328,11.5,23,23,4.666666666666667,23,0,8.666666666666666,2,12.503332889007368,0,16.263455967290593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9949,PYME,Pyme Pequena,201610
9,9,4.135214625627067,9,9,9,4.5,9,0,7,0,3.4641016151377544,0,0,0,11,0,0,0,8223287.66058248,31,0,0,20137780,0,30,0,0,0,0,3,0,0,0,0,0,6,20.9375,8788048,1.1170114,4,0,0,11607780,1755802,8223287.66058248,8,20137780,7022318,2096938.35344853,290000,1.1170114,1.1170114,0,8223287.66058248,0,31,2,8223287.66058248,0,0,20880173,0,26,0,0,0,24,0,0,0,30,8.5,4.128571428571428,20880173,0,26,0,4142570.54224191,12077281,0,0,0,0,0,16,0,21,21,21,0,0,5585057,0,0,0,0,0,21,0,0,0,0,0.16184349010403085,2,5585057,0,1,16,5585057,0,0,0,0,0,2,0,0,12.497321428571428,9951,PYME,Pyme Pequena,201706
0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,15582600,0,0,0,0,3,0,3,0,0,0,24,0,0,0,0,0,6,0,0,0,0,0,3,0,0,15582600,0,0,0,3311302.5,290000,0,0,0,15582600,0,0,0,15582600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679516.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9952,PYME,Pyme Pequena,201607
7,7,3.5118845842842465,5.5,7,7,3.6666666666666665,7,0,3.6666666666666665,3,3.5118845842842465,0,2.1213203435596424,3,0,0,3,0,15582600,0,0,0,0,3,0,3,0,0,0,24,0,0,0,0,0,6,0,0,0,0,0,3,0,0,15582600,0,0,0,3311302.5,290000,0,0,0,15582600,0,0,0,15582600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679516.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9953,PYME,Pyme Pequena,201609
7,7,4.949747468305833,3.5,7,7,3.5,7,0,3.5,3,4.949747468305833,0,4.949747468305833,3,0,0,3,0,15582600,0,0,0,0,3,0,3,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,3,0,0,15582600,0,0,0,3311302.5,290000,0,0,0,15582600,0,0,0,15582600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679516.75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9959,PYME,Pyme Pequena,201609
0,3,1.224744871391589,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,4373964.92645624,15,0,0,5326445,0,26,0,0,0,0,15,0,0,0,0,0,13,19.857142857142858,2202719,0.30651322580645163,2,0,0,5326445,2876103,3717870.1874878,2,5326445,59252,1312189.47793687,126000,0.11178717647058822,0.11178717647058824,0,4373964.92645624,0,12,15,4373964.92645624,0,0,5959036,0,15,0,0,0,15,0,0,0,26,2.5,5,5959036,0,0,0,1549800.16328498,3012281,0,0,0,0,0,2,0,101,33.666666666666664,39,0,0,950191,0,0,0,0,0,101,0,0,0,0,0.1125818720379147,15,950191,0,0,14,316730.3333333333,0,0,0,0,0,15,0,0,12.05952380952381,9967,PYME,Pyme Pequena,201701
0,16,6.531972647421808,0,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,9,0,0,0,14723938,25,0,0,25773000,0,26,0,0,0,0,15,0,0,0,0,0,13,13.2,12519980,0.7946990322580645,4,0,0,10000000,2487114,14723938,1,25773000,49089,3128836.8249999997,126000,0.2898314117647059,0.2898314117647059,0,14723938,0,35,13,14723938,0,0,39590666,0,6,0,0,0,13,0,0,0,26,2.814285714285714,1.8571428571428572,39590666,0,3,0,8334459.4275,31538375,0,2,0,0,0,1,0,119,39.666666666666664,45,0,0,2463567,0,0,0,0,0,119,0,0,0,0,0.29189182464454977,0,2463567,0,2,14,821189,0,0,0,0,0,3,0,0,5.897619047619047,9968,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12141394,24,0,0,10951834,0,24,0,0,0,0,3,0,1,0,0,0,16,18.666666666666668,4551461,0.4125952,4,0,0,4680012,79212,10320184.9,2,10951834,2460597,3035348.5,0,0.4125952,0.4125952,0,12141394,0,21,1,12141394,0,0,15515712,0,24,0,0,0,11,0,0,0,24,3.635416666666667,1.5,15515712,0,1,0,5163127.7985,1570279,0,0,0,0,0,8,0,4,4,4,0,0,2062976,0,0,0,0,0,4,0,0,0,0,0.03274565079365079,1,2062976,0,4,24,2062976,0,0,0,0,0,7,0,0,9.320833333333333,9974,PYME,Pyme Pequena,201612
36,36,16.44891080487297,35,34,34,20.166666666666668,36,0,33.333333333333336,0,3.0550504633038935,0,1.4142135623730951,0,1,0,0,0,5412700,13,0,0,0,0,14,0,0,0,0,3,0,1,0,0,0,16,0,5680,1.1952722,0,0,0,0,0,5412700,0,0,0,1380238.5,0,1.1952722,1.1952722,0,5412700,0,1,0,5412700,0,0,5680,0,0,0,0,0,0,0,0,0,0,6.5,0,5680,0,0,0,2898500.85,0,0,2,0,0,0,0,0,11,11,11,0,0,5976361,0,0,0,0,0,11,0,0,0,0,0.09486287301587301,0,5976361,0,0,14,5976361,0,0,0,0,0,13,0,0,7,9975,PYME,Pyme Pequena,201707
29,67,18.35211159512714,28.5,28,28,40,29,0,28,0,1,0,0.7071067811865476,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1000000,0,0,0,425000,0,0,0,0,1000000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382500,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9985,PYME,Pyme Pequena,201608
3,3,1.224744871391589,1.5,3,3,0.5,3,0,1,0,1.7320508075688772,0,2.1213203435596424,0,0,0,0,0,144671819,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,144671819,0,0,0,30742761.537499998,116000,0,0,0,144671819,0,0,0,144671819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82901056.15125,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9995,PYME,Pyme Pequena,201607
38,60,14.753530650887152,31.5,25,25,39.5,38,0,32.666666666666664,1,6.8068592855540455,0,9.192388155425117,1,34,0,0,0,79974320,30,0,0,109631853,0,30,0,0,0,0,3,0,1,0,0,0,6,16.214285714285715,16783847,-0.005,5,0,0,43790729,329586,67978172,17,109631853,9853705,19993580,0,-0.005,-0.005,0,79974320,0,83,1,79974320,0,0,108023140,0,24,0,0,0,29,0,0,0,30,4.357575757575757,5.154545454545455,108023140,0,9,0,34009079.58,13216995,0,0,0,0,0,11,0,19,19,19,0,0,-40000,0,0,0,0,0,19,0,0,0,0,-0.001142857142857143,3,-40000,0,13,28,-40000,0,0,0,0,0,1,0,0,11.252813852813855,10001,PYME,Pyme Pequena,201612
